code,상품명,기존이미지경로,새이미지경로,대표이미지여부,상세이미지순서,컷구분,생성방식,검수상태,승인여부,검수결과,수정필요사항,실물대조필요,우선검수순번,대표컷적합여부,A라인검수,슬림핏검수,비고
ANC-4072,플라워레이스 플레어 원피스,,assets/ANC-4072_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,72,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4073,드레이프셔링 원피스,assets/ANC-4073_01.jpg,assets/products/ank/generated/ANC-4073/ANC-4073-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,73,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4073,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4073/ANC-4073-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,73,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4073,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4073/ANC-4073-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,73,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4073,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4073/ANC-4073-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,73,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4073,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4073/ANC-4073-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,73,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4073,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4073/ANC-4073-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,73,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4073,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4073/ANC-4073-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,73,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4073,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4073/ANC-4073-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,73,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4073,드레이프셔링 원피스,,assets/ANC-4073_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,73,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4074,레이스칼라 플레어 원피스,assets/ANC-4074_01.jpg,assets/products/ank/generated/ANC-4074/ANC-4074-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,74,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4074,레이스칼라 플레어 원피스,,assets/products/ank/generated/ANC-4074/ANC-4074-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,74,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4074,레이스칼라 플레어 원피스,,assets/products/ank/generated/ANC-4074/ANC-4074-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,74,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4074,레이스칼라 플레어 원피스,,assets/products/ank/generated/ANC-4074/ANC-4074-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,74,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4074,레이스칼라 플레어 원피스,,assets/products/ank/generated/ANC-4074/ANC-4074-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,74,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4074,레이스칼라 플레어 원피스,,assets/products/ank/generated/ANC-4074/ANC-4074-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,74,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4074,레이스칼라 플레어 원피스,,assets/products/ank/generated/ANC-4074/ANC-4074-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,74,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4074,레이스칼라 플레어 원피스,,assets/products/ank/generated/ANC-4074/ANC-4074-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,74,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4074,레이스칼라 플레어 원피스,,assets/ANC-4074_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,74,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4075,오프숄더 버튼 플레어 원피스,assets/ANC-4075_01.jpg,assets/products/ank/generated/ANC-4075/ANC-4075-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,75,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4075,오프숄더 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4075/ANC-4075-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,75,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4075,오프숄더 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4075/ANC-4075-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,75,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4075,오프숄더 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4075/ANC-4075-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,75,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4075,오프숄더 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4075/ANC-4075-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,75,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4075,오프숄더 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4075/ANC-4075-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,75,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4075,오프숄더 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4075/ANC-4075-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,75,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4075,오프숄더 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4075/ANC-4075-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,75,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4075,오프숄더 버튼 플레어 원피스,,assets/ANC-4075_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,75,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4076,스퀘어넥 플레어 원피스,assets/ANC-4076_01.jpg,assets/products/ank/generated/ANC-4076/ANC-4076-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,76,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4076,스퀘어넥 플레어 원피스,,assets/products/ank/generated/ANC-4076/ANC-4076-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,76,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4076,스퀘어넥 플레어 원피스,,assets/products/ank/generated/ANC-4076/ANC-4076-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,76,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4076,스퀘어넥 플레어 원피스,,assets/products/ank/generated/ANC-4076/ANC-4076-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,76,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4076,스퀘어넥 플레어 원피스,,assets/products/ank/generated/ANC-4076/ANC-4076-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,76,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4076,스퀘어넥 플레어 원피스,,assets/products/ank/generated/ANC-4076/ANC-4076-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,76,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4076,스퀘어넥 플레어 원피스,,assets/products/ank/generated/ANC-4076/ANC-4076-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,76,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4076,스퀘어넥 플레어 원피스,,assets/products/ank/generated/ANC-4076/ANC-4076-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,76,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4076,스퀘어넥 플레어 원피스,,assets/ANC-4076_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,76,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4077,더블버튼 셔링 원피스,assets/ANC-4077_01.jpg,assets/products/ank/generated/ANC-4077/ANC-4077-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,77,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4077,더블버튼 셔링 원피스,,assets/products/ank/generated/ANC-4077/ANC-4077-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,77,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4077,더블버튼 셔링 원피스,,assets/products/ank/generated/ANC-4077/ANC-4077-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,77,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4077,더블버튼 셔링 원피스,,assets/products/ank/generated/ANC-4077/ANC-4077-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,77,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4077,더블버튼 셔링 원피스,,assets/products/ank/generated/ANC-4077/ANC-4077-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,77,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4077,더블버튼 셔링 원피스,,assets/products/ank/generated/ANC-4077/ANC-4077-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,77,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4077,더블버튼 셔링 원피스,,assets/products/ank/generated/ANC-4077/ANC-4077-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,77,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4077,더블버튼 셔링 원피스,,assets/products/ank/generated/ANC-4077/ANC-4077-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,77,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4077,더블버튼 셔링 원피스,,assets/ANC-4077_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,77,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4078,배색라인 플레어 원피스,assets/ANC-4078_01.jpg,assets/products/ank/generated/ANC-4078/ANC-4078-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,78,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4078,배색라인 플레어 원피스,,assets/products/ank/generated/ANC-4078/ANC-4078-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,78,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4078,배색라인 플레어 원피스,,assets/products/ank/generated/ANC-4078/ANC-4078-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,78,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4078,배색라인 플레어 원피스,,assets/products/ank/generated/ANC-4078/ANC-4078-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,78,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4078,배색라인 플레어 원피스,,assets/products/ank/generated/ANC-4078/ANC-4078-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,78,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4078,배색라인 플레어 원피스,,assets/products/ank/generated/ANC-4078/ANC-4078-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,78,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4078,배색라인 플레어 원피스,,assets/products/ank/generated/ANC-4078/ANC-4078-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,78,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4078,배색라인 플레어 원피스,,assets/products/ank/generated/ANC-4078/ANC-4078-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,78,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4078,배색라인 플레어 원피스,,assets/ANC-4078_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,78,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4079,버튼셔링 원피스,assets/ANC-4079_01.jpg,assets/products/ank/generated/ANC-4079/ANC-4079-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,79,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4079,버튼셔링 원피스,,assets/products/ank/generated/ANC-4079/ANC-4079-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,79,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4079,버튼셔링 원피스,,assets/products/ank/generated/ANC-4079/ANC-4079-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,79,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4079,버튼셔링 원피스,,assets/products/ank/generated/ANC-4079/ANC-4079-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,79,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4079,버튼셔링 원피스,,assets/products/ank/generated/ANC-4079/ANC-4079-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,79,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4079,버튼셔링 원피스,,assets/products/ank/generated/ANC-4079/ANC-4079-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,79,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4079,버튼셔링 원피스,,assets/products/ank/generated/ANC-4079/ANC-4079-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,79,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4079,버튼셔링 원피스,,assets/products/ank/generated/ANC-4079/ANC-4079-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,79,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4079,버튼셔링 원피스,,assets/ANC-4079_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,79,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4080,레이스블라우스 셔링 원피스,assets/ANC-4080_01.jpg,assets/products/ank/generated/ANC-4080/ANC-4080-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,80,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4080,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4080/ANC-4080-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,80,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4080,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4080/ANC-4080-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,80,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4080,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4080/ANC-4080-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,80,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4080,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4080/ANC-4080-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,80,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4080,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4080/ANC-4080-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,80,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4080,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4080/ANC-4080-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,80,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4080,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4080/ANC-4080-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,80,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4080,레이스블라우스 셔링 원피스,,assets/ANC-4080_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,80,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4081,셔츠버튼 원피스,assets/ANC-4081_01.jpg,assets/products/ank/generated/ANC-4081/ANC-4081-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,81,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4081,셔츠버튼 원피스,,assets/products/ank/generated/ANC-4081/ANC-4081-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,81,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4081,셔츠버튼 원피스,,assets/products/ank/generated/ANC-4081/ANC-4081-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,81,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4081,셔츠버튼 원피스,,assets/products/ank/generated/ANC-4081/ANC-4081-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,81,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4081,셔츠버튼 원피스,,assets/products/ank/generated/ANC-4081/ANC-4081-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,81,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4081,셔츠버튼 원피스,,assets/products/ank/generated/ANC-4081/ANC-4081-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,81,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4081,셔츠버튼 원피스,,assets/products/ank/generated/ANC-4081/ANC-4081-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,81,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4081,셔츠버튼 원피스,,assets/products/ank/generated/ANC-4081/ANC-4081-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,81,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4081,셔츠버튼 원피스,,assets/ANC-4081_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,81,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4082,더블버튼 플레어 원피스,assets/ANC-4082_01.jpg,assets/products/ank/generated/ANC-4082/ANC-4082-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,82,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4082,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4082/ANC-4082-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,82,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4082,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4082/ANC-4082-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,82,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4082,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4082/ANC-4082-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,82,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4082,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4082/ANC-4082-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,82,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4082,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4082/ANC-4082-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,82,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4082,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4082/ANC-4082-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,82,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4082,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4082/ANC-4082-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,82,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4082,더블버튼 플레어 원피스,,assets/ANC-4082_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,82,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4083,랩러플 셔링 원피스,assets/ANC-4083_01.jpg,assets/products/ank/generated/ANC-4083/ANC-4083-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,83,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4083,랩러플 셔링 원피스,,assets/products/ank/generated/ANC-4083/ANC-4083-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,83,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4083,랩러플 셔링 원피스,,assets/products/ank/generated/ANC-4083/ANC-4083-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,83,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4083,랩러플 셔링 원피스,,assets/products/ank/generated/ANC-4083/ANC-4083-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,83,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4083,랩러플 셔링 원피스,,assets/products/ank/generated/ANC-4083/ANC-4083-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,83,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4083,랩러플 셔링 원피스,,assets/products/ank/generated/ANC-4083/ANC-4083-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,83,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4083,랩러플 셔링 원피스,,assets/products/ank/generated/ANC-4083/ANC-4083-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,83,검수필요,기존 검수값 유지,기존 검수값 유지,
